dac_v,adc_a,adc_b,i_feed,q_feed
-1.380000000000000115e-01,-1.660199999999999870e-02,-8.666999999999999357e-03,-2.209500000000000006e-02,-1.074199999999999981e-02
-1.360000000000000098e-01,-1.831100000000000089e-02,-3.540000000000000178e-03,-2.185099999999999890e-02,-3.661999999999999891e-03
-1.340000000000000080e-01,-1.562500000000000000e-02,-1.587000000000000086e-03,-1.696800000000000044e-02,-2.197000000000000168e-03
-1.320000000000000062e-01,-1.782200000000000104e-02,-1.611299999999999885e-02,-1.879899999999999974e-02,-1.550299999999999942e-02
-1.300000000000000044e-01,-2.123999999999999846e-02,-2.746600000000000083e-02,-2.783199999999999910e-02,-2.368200000000000166e-02
-1.280000000000000027e-01,-1.965300000000000033e-02,-1.452600000000000072e-02,-2.123999999999999846e-02,-1.574700000000000058e-02
-1.260000000000000009e-01,-2.099600000000000077e-02,-1.257300000000000084e-02,-2.697799999999999851e-02,-1.403800000000000013e-02
-1.239999999999999991e-01,-1.818799999999999931e-02,-9.887999999999999221e-03,-2.490200000000000052e-02,-1.281700000000000027e-02
-1.219999999999999973e-01,-1.855499999999999858e-02,-2.465799999999999936e-02,-2.294900000000000065e-02,-2.453599999999999878e-02
-1.199999999999999956e-01,-2.075199999999999961e-02,-2.697799999999999851e-02,-2.270499999999999949e-02,-2.697799999999999851e-02
-1.179999999999999938e-01,-2.062999999999999903e-02,-1.281700000000000027e-02,-2.075199999999999961e-02,-1.330600000000000012e-02
-1.160000000000000059e-01,-1.379400000000000071e-02,-1.830999999999999945e-03,-1.782200000000000104e-02,-2.808000000000000166e-03
-1.140000000000000041e-01,-2.587899999999999923e-02,-3.588899999999999729e-02,-2.197299999999999948e-02,-3.185999999999999943e-02
-1.120000000000000023e-01,-1.953099999999999975e-02,-2.551300000000000096e-02,-2.331499999999999892e-02,-2.563500000000000154e-02
-1.100000000000000006e-01,-2.282700000000000007e-02,-1.745599999999999929e-02,-1.745599999999999929e-02,-5.615000000000000199e-03
-1.079999999999999988e-01,-1.354999999999999954e-02,-1.147500000000000082e-02,-1.696800000000000044e-02,-1.135300000000000024e-02
-1.059999999999999970e-01,-2.075199999999999961e-02,-3.735399999999999832e-02,-2.062999999999999903e-02,-3.637699999999999961e-02
-1.039999999999999952e-01,-1.940899999999999917e-02,-2.123999999999999846e-02,-2.172899999999999832e-02,-2.197299999999999948e-02
-1.019999999999999934e-01,-1.831100000000000089e-02,-2.758800000000000141e-02,-2.270499999999999949e-02,-2.661099999999999924e-02
-1.000000000000000056e-01,-2.185099999999999890e-02,-1.098599999999999924e-02,-1.770000000000000046e-02,-1.110799999999999982e-02
-9.800000000000000377e-02,-2.368200000000000166e-02,-2.111800000000000135e-02,-1.867699999999999916e-02,-2.087400000000000019e-02
-9.600000000000000200e-02,-1.965300000000000033e-02,-3.161599999999999827e-02,-2.417000000000000051e-02,-3.283699999999999813e-02
-9.400000000000000022e-02,-1.879899999999999974e-02,-2.868700000000000069e-02,-2.038600000000000134e-02,-2.978499999999999898e-02
-9.199999999999999845e-02,-1.843300000000000147e-02,-2.722199999999999967e-02,-1.916500000000000148e-02,-2.844199999999999853e-02
-8.999999999999999667e-02,-1.782200000000000104e-02,2.197000000000000168e-03,-2.539100000000000038e-02,2.075000000000000022e-03
-8.799999999999999489e-02,-1.452600000000000072e-02,-1.342800000000000070e-02,-2.233900000000000122e-02,-1.501500000000000057e-02
-8.599999999999999312e-02,-1.879899999999999974e-02,-2.429200000000000109e-02,-2.099600000000000077e-02,-2.514600000000000168e-02
-8.400000000000000522e-02,-1.525899999999999999e-02,-4.638999999999999894e-03,-2.123999999999999846e-02,-3.661999999999999891e-03
-8.200000000000000344e-02,-1.721200000000000160e-02,-1.086400000000000039e-02,-1.782200000000000104e-02,-1.257300000000000084e-02
-8.000000000000000167e-02,-2.172899999999999832e-02,-2.539100000000000038e-02,-2.087400000000000019e-02,-2.734400000000000025e-02
-7.799999999999999989e-02,-1.867699999999999916e-02,-1.733399999999999871e-02,-1.940899999999999917e-02,-1.965300000000000033e-02
-7.599999999999999811e-02,-2.258299999999999891e-02,-3.173800000000000232e-02,-2.221700000000000064e-02,-3.015100000000000072e-02
-7.399999999999999634e-02,-1.904300000000000090e-02,-1.757799999999999987e-02,-2.612300000000000039e-02,-1.818799999999999931e-02
-7.199999999999999456e-02,-1.782200000000000104e-02,-3.784000000000000037e-03,-2.099600000000000077e-02,-2.197000000000000168e-03
-7.000000000000000666e-02,-2.526899999999999979e-02,-2.832000000000000142e-02,-2.734400000000000025e-02,-2.709999999999999909e-02
-6.800000000000000488e-02,-1.879899999999999974e-02,-1.367200000000000013e-02,-2.246099999999999833e-02,-1.342800000000000070e-02
-6.600000000000000311e-02,-2.038600000000000134e-02,-9.277000000000000524e-03,-2.099600000000000077e-02,-9.887999999999999221e-03
-6.400000000000000133e-02,-1.782200000000000104e-02,-5.492999999999999619e-03,-1.745599999999999929e-02,-5.981000000000000205e-03
-6.199999999999999956e-02,-2.697799999999999851e-02,-2.123999999999999846e-02,-1.611299999999999885e-02,-1.623499999999999943e-02
-5.999999999999999778e-02,-2.624500000000000097e-02,-2.636700000000000155e-02,-2.282700000000000007e-02,-2.551300000000000096e-02
-5.800000000000000294e-02,-1.696800000000000044e-02,-2.209500000000000006e-02,-1.892100000000000032e-02,-3.015100000000000072e-02
-5.600000000000000117e-02,-1.831100000000000089e-02,-1.343000000000000010e-03,-2.417000000000000051e-02,-7.320000000000000118e-04
-5.399999999999999939e-02,-1.953099999999999975e-02,-5.736999999999999912e-03,-1.623499999999999943e-02,-2.929999999999999879e-03
-5.199999999999999761e-02,-2.661099999999999924e-02,-3.283699999999999813e-02,-2.331499999999999892e-02,-3.320300000000000334e-02
-5.000000000000000278e-02,-2.392599999999999935e-02,-3.295900000000000218e-02,-2.050799999999999845e-02,-3.320300000000000334e-02
-4.800000000000000100e-02,-1.721200000000000160e-02,-3.112799999999999942e-02,-1.733399999999999871e-02,-3.039599999999999941e-02
-4.599999999999999922e-02,-2.123999999999999846e-02,-8.056999999999999926e-03,-2.356000000000000108e-02,-9.520999999999999949e-03
-4.399999999999999745e-02,-1.818799999999999931e-02,-3.259299999999999697e-02,-2.123999999999999846e-02,-3.222699999999999870e-02
-4.200000000000000261e-02,-2.075199999999999961e-02,-2.539100000000000038e-02,-2.453599999999999878e-02,-2.673299999999999982e-02
-4.000000000000000083e-02,-2.429200000000000109e-02,-3.198199999999999654e-02,-1.818799999999999931e-02,-2.990699999999999956e-02
-3.799999999999999906e-02,-1.745599999999999929e-02,-4.879999999999999898e-04,-1.806599999999999873e-02,-2.686000000000000019e-03
-3.599999999999999728e-02,-2.270499999999999949e-02,-2.514600000000000168e-02,-2.062999999999999903e-02,-2.600099999999999981e-02
-3.400000000000000244e-02,-2.526899999999999979e-02,-4.357899999999999968e-02,-1.892100000000000032e-02,-4.309099999999999736e-02
-3.200000000000000067e-02,-2.197299999999999948e-02,-2.331499999999999892e-02,-2.050799999999999845e-02,-2.477999999999999994e-02
-2.999999999999999889e-02,-1.696800000000000044e-02,-1.464999999999999939e-03,-1.782200000000000104e-02,-2.563000000000000174e-03
-2.800000000000000058e-02,-1.831100000000000089e-02,-1.318399999999999954e-02,-1.489299999999999999e-02,-1.440400000000000014e-02
-2.599999999999999881e-02,-2.417000000000000051e-02,-1.989700000000000149e-02,-1.684599999999999986e-02,-2.087400000000000019e-02
-2.400000000000000050e-02,-2.307100000000000123e-02,-3.332500000000000046e-02,-1.965300000000000033e-02,-2.966299999999999840e-02
-2.199999999999999872e-02,-2.087400000000000019e-02,-1.684599999999999986e-02,-2.099600000000000077e-02,-1.892100000000000032e-02
-2.000000000000000042e-02,-1.684599999999999986e-02,-1.061999999999999923e-02,-1.428199999999999956e-02,-1.354999999999999954e-02
-1.799999999999999864e-02,-1.452600000000000072e-02,-1.343000000000000010e-03,-1.416000000000000071e-02,-1.098999999999999934e-03
-1.600000000000000033e-02,-2.502400000000000110e-02,-2.148399999999999962e-02,-2.612300000000000039e-02,-2.197299999999999948e-02
-1.400000000000000029e-02,-2.307100000000000123e-02,-3.503400000000000264e-02,-2.014200000000000018e-02,-3.735399999999999832e-02
-1.200000000000000025e-02,-1.489299999999999999e-02,-1.219999999999999974e-04,-1.611299999999999885e-02,1.343000000000000010e-03
-1.000000000000000021e-02,-2.209500000000000006e-02,-2.746600000000000083e-02,-2.783199999999999910e-02,-2.636700000000000155e-02
-8.000000000000000167e-03,-2.783199999999999910e-02,-3.137199999999999711e-02,-2.404799999999999993e-02,-3.137199999999999711e-02
-6.000000000000000125e-03,-1.867699999999999916e-02,-2.563500000000000154e-02,-2.148399999999999962e-02,-2.648899999999999866e-02
-4.000000000000000083e-03,-2.026400000000000076e-02,-1.049800000000000039e-02,-1.782200000000000104e-02,-9.154999999999999943e-03
-2.000000000000000042e-03,-2.417000000000000051e-02,-5.981000000000000205e-03,-2.075199999999999961e-02,-6.470000000000000057e-03
0.000000000000000000e+00,-1.928699999999999859e-02,-2.929700000000000013e-02,-1.770000000000000046e-02,-2.978499999999999898e-02
2.000000000000000042e-03,-2.624500000000000097e-02,-3.418000000000000205e-02,-2.123999999999999846e-02,-3.161599999999999827e-02
4.000000000000000083e-03,-1.660199999999999870e-02,-9.520999999999999949e-03,-1.965300000000000033e-02,-1.000999999999999980e-02
6.000000000000000125e-03,-1.574700000000000058e-02,-3.540000000000000178e-03,-1.928699999999999859e-02,-2.197000000000000168e-03
8.000000000000000167e-03,-1.989700000000000149e-02,1.098999999999999934e-03,-2.233900000000000122e-02,2.441000000000000027e-03
1.000000000000000021e-02,-2.514600000000000168e-02,-2.233900000000000122e-02,-1.916500000000000148e-02,-1.940899999999999917e-02
1.200000000000000025e-02,-2.123999999999999846e-02,-3.222699999999999870e-02,-1.867699999999999916e-02,-3.332500000000000046e-02
1.400000000000000029e-02,-1.721200000000000160e-02,-1.867699999999999916e-02,-2.441400000000000167e-02,-1.757799999999999987e-02
1.600000000000000033e-02,-1.757799999999999987e-02,-8.666999999999999357e-03,-2.319299999999999834e-02,-6.836000000000000063e-03
1.799999999999999864e-02,-1.953099999999999975e-02,-1.061999999999999923e-02,-2.587899999999999923e-02,-1.049800000000000039e-02
2.000000000000000042e-02,-1.709000000000000102e-02,-3.161599999999999827e-02,-2.209500000000000006e-02,-3.234900000000000275e-02
2.199999999999999872e-02,-2.551300000000000096e-02,-3.137199999999999711e-02,-2.014200000000000018e-02,-2.954100000000000129e-02
2.400000000000000050e-02,-2.136199999999999904e-02,-2.563500000000000154e-02,-1.892100000000000032e-02,-2.307100000000000123e-02
2.599999999999999881e-02,-1.831100000000000089e-02,-9.398999999999999369e-03,-1.684599999999999986e-02,-8.545000000000000512e-03
2.800000000000000058e-02,-2.783199999999999910e-02,-3.271500000000000102e-02,-2.270499999999999949e-02,-3.210400000000000059e-02
2.999999999999999889e-02,-2.026400000000000076e-02,-2.331499999999999892e-02,-1.745599999999999929e-02,-2.417000000000000051e-02
3.200000000000000067e-02,-1.831100000000000089e-02,-5.126999999999999613e-03,-1.635700000000000001e-02,-4.517000000000000182e-03
3.400000000000000244e-02,-1.599099999999999827e-02,-1.257300000000000084e-02,-2.246099999999999833e-02,-1.403800000000000013e-02
3.599999999999999728e-02,-2.477999999999999994e-02,-2.246099999999999833e-02,-2.075199999999999961e-02,-2.307100000000000123e-02
3.799999999999999906e-02,-2.246099999999999833e-02,-2.453599999999999878e-02,-2.087400000000000019e-02,-2.539100000000000038e-02
4.000000000000000083e-02,-1.611299999999999885e-02,-2.099600000000000077e-02,-1.586900000000000116e-02,-2.197299999999999948e-02
4.200000000000000261e-02,-1.586900000000000116e-02,1.221000000000000080e-03,-1.879899999999999974e-02,7.320000000000000118e-04
4.399999999999999745e-02,-2.490200000000000052e-02,-2.465799999999999936e-02,-1.953099999999999975e-02,-2.648899999999999866e-02
4.599999999999999922e-02,-2.685500000000000040e-02,-3.771999999999999659e-02,-2.172899999999999832e-02,-3.710900000000000309e-02
4.800000000000000100e-02,-2.404799999999999993e-02,-3.625500000000000250e-02,-2.099600000000000077e-02,-3.613299999999999845e-02
5.000000000000000278e-02,-2.185099999999999890e-02,-2.685500000000000040e-02,-2.111800000000000135e-02,-2.783199999999999910e-02
5.199999999999999761e-02,-1.757799999999999987e-02,-6.099999999999999737e-04,-1.867699999999999916e-02,-1.221000000000000080e-03
5.399999999999999939e-02,-1.989700000000000149e-02,-1.257300000000000084e-02,-2.001999999999999960e-02,-1.770000000000000046e-02
5.600000000000000117e-02,-1.879899999999999974e-02,-2.148399999999999962e-02,-2.417000000000000051e-02,-2.172899999999999832e-02
5.800000000000000294e-02,-2.001999999999999960e-02,-3.894000000000000239e-02,-1.855499999999999858e-02,-4.199200000000000155e-02
5.999999999999999778e-02,-1.928699999999999859e-02,-1.464799999999999956e-02,-1.806599999999999873e-02,-1.367200000000000013e-02
6.199999999999999956e-02,-2.441400000000000167e-02,-3.027300000000000130e-02,-2.148399999999999962e-02,-3.088400000000000173e-02
6.400000000000000133e-02,-1.501500000000000057e-02,-2.331499999999999892e-02,-2.148399999999999962e-02,-2.465799999999999936e-02
6.600000000000000311e-02,-1.611299999999999885e-02,-2.221700000000000064e-02,-2.172899999999999832e-02,-2.441400000000000167e-02
6.800000000000000488e-02,-1.660199999999999870e-02,-5.370999999999999906e-03,-2.087400000000000019e-02,-4.517000000000000182e-03
7.000000000000000666e-02,-1.745599999999999929e-02,-1.220700000000000084e-02,-2.539100000000000038e-02,-1.464799999999999956e-02
7.199999999999999456e-02,-1.965300000000000033e-02,-3.393600000000000089e-02,-1.843300000000000147e-02,-3.588899999999999729e-02
7.399999999999999634e-02,-1.928699999999999859e-02,-3.259299999999999697e-02,-2.343800000000000050e-02,-3.308099999999999929e-02
7.599999999999999811e-02,-1.672399999999999928e-02,-1.354999999999999954e-02,-1.489299999999999999e-02,-1.672399999999999928e-02
7.799999999999999989e-02,-1.623499999999999943e-02,-2.429200000000000109e-02,-1.709000000000000102e-02,-2.356000000000000108e-02
8.000000000000000167e-02,-1.757799999999999987e-02,-2.539100000000000038e-02,-1.599099999999999827e-02,-2.465799999999999936e-02
8.200000000000000344e-02,-1.757799999999999987e-02,-3.064000000000000057e-02,-2.294900000000000065e-02,-3.088400000000000173e-02
8.400000000000000522e-02,-2.050799999999999845e-02,-3.271500000000000102e-02,-2.490200000000000052e-02,-3.308099999999999929e-02
8.599999999999999312e-02,-1.538100000000000057e-02,-1.123000000000000040e-02,-1.452600000000000072e-02,-1.086400000000000039e-02
8.799999999999999489e-02,-1.965300000000000033e-02,-3.625500000000000250e-02,-2.612300000000000039e-02,-3.564500000000000307e-02
8.999999999999999667e-02,-1.635700000000000001e-02,-8.911000000000000518e-03,-1.428199999999999956e-02,-8.666999999999999357e-03
9.199999999999999845e-02,-1.831100000000000089e-02,-2.685500000000000040e-02,-1.599099999999999827e-02,-2.612300000000000039e-02
9.400000000000000022e-02,-1.867699999999999916e-02,-2.001999999999999960e-02,-1.562500000000000000e-02,-2.087400000000000019e-02
9.600000000000000200e-02,-1.416000000000000071e-02,-1.489299999999999999e-02,-1.843300000000000147e-02,-1.452600000000000072e-02
9.800000000000000377e-02,-2.148399999999999962e-02,-3.112799999999999942e-02,-1.696800000000000044e-02,-2.770999999999999852e-02
1.000000000000000056e-01,-1.721200000000000160e-02,-3.515599999999999975e-02,-2.001999999999999960e-02,-3.430199999999999916e-02
1.019999999999999934e-01,-1.379400000000000071e-02,-1.550299999999999942e-02,-1.623499999999999943e-02,-1.574700000000000058e-02
1.039999999999999952e-01,-1.391599999999999955e-02,-3.418000000000000031e-03,-1.245100000000000026e-02,-3.295999999999999885e-03
1.059999999999999970e-01,-1.416000000000000071e-02,-1.245100000000000026e-02,-1.367200000000000013e-02,-1.232899999999999968e-02
1.079999999999999988e-01,-1.513699999999999941e-02,-6.099999999999999737e-04,-2.001999999999999960e-02,-1.721200000000000160e-02
1.100000000000000006e-01,-2.160600000000000021e-02,-3.588899999999999729e-02,-1.733399999999999871e-02,-3.491199999999999859e-02
1.120000000000000023e-01,-1.416000000000000071e-02,-2.429200000000000109e-02,-2.075199999999999961e-02,-2.477999999999999994e-02
1.140000000000000041e-01,-1.782200000000000104e-02,-1.379400000000000071e-02,-2.233900000000000122e-02,-1.831100000000000089e-02
1.160000000000000059e-01,-2.331499999999999892e-02,-4.211399999999999866e-02,-1.770000000000000046e-02,-4.052700000000000052e-02
1.179999999999999938e-01,-2.453599999999999878e-02,-2.978499999999999898e-02,-2.026400000000000076e-02,-2.661099999999999924e-02
1.199999999999999956e-01,-1.806599999999999873e-02,-1.635700000000000001e-02,-2.111800000000000135e-02,-1.831100000000000089e-02
1.219999999999999973e-01,-1.855499999999999858e-02,-3.320300000000000334e-02,-2.087400000000000019e-02,-3.356900000000000162e-02
1.239999999999999991e-01,-1.745599999999999929e-02,-4.370099999999999679e-02,-2.026400000000000076e-02,-4.467800000000000243e-02
1.260000000000000009e-01,-1.428199999999999956e-02,-5.615200000000000052e-02,-1.672399999999999928e-02,-5.688499999999999807e-02
1.280000000000000027e-01,-1.464799999999999956e-02,-4.016100000000000225e-02,-1.928699999999999859e-02,-3.857399999999999718e-02
1.300000000000000044e-01,-1.196299999999999968e-02,-3.149400000000000116e-02,-1.428199999999999956e-02,-2.880900000000000127e-02
1.320000000000000062e-01,-1.416000000000000071e-02,-6.213400000000000173e-02,-9.032999999999999363e-03,-6.225599999999999884e-02
1.340000000000000080e-01,-7.202000000000000068e-03,-5.261199999999999904e-02,-4.271999999999999756e-03,-5.346700000000000064e-02
1.360000000000000098e-01,-5.126999999999999613e-03,-5.432100000000000123e-02,-1.464999999999999939e-03,-5.651899999999999979e-02
1.380000000000000115e-01,9.770000000000000039e-04,-4.992699999999999916e-02,2.075000000000000022e-03,-4.956100000000000089e-02
1.400000000000000133e-01,7.320000000000000118e-04,-6.567399999999999627e-02,-3.661999999999999891e-03,-6.457499999999999352e-02
1.419999999999999873e-01,9.766000000000000375e-03,-3.784200000000000064e-02,1.953000000000000092e-03,-3.723100000000000021e-02
1.439999999999999891e-01,1.452600000000000072e-02,-5.163600000000000134e-02,1.574700000000000058e-02,-5.212399999999999672e-02
1.459999999999999909e-01,1.403800000000000013e-02,-5.004900000000000321e-02,1.538100000000000057e-02,-5.151399999999999729e-02
1.479999999999999927e-01,2.038600000000000134e-02,-5.554200000000000109e-02,2.221700000000000064e-02,-5.603000000000000341e-02
1.499999999999999944e-01,1.403800000000000013e-02,-8.105500000000000205e-02,1.782200000000000104e-02,-8.117699999999999916e-02
1.519999999999999962e-01,2.636700000000000155e-02,-7.080100000000000282e-02,2.758800000000000141e-02,-6.994599999999999429e-02
1.539999999999999980e-01,3.320300000000000334e-02,-6.835900000000000309e-02,2.807600000000000026e-02,-6.640600000000000669e-02
1.559999999999999998e-01,3.723100000000000021e-02,-4.406700000000000200e-02,3.125000000000000000e-02,-4.345700000000000257e-02
1.580000000000000016e-01,2.966299999999999840e-02,-6.970200000000000007e-02,3.527799999999999686e-02,-6.933599999999999486e-02
1.600000000000000033e-01,3.857399999999999718e-02,-5.053699999999999859e-02,3.576700000000000018e-02,-4.895000000000000046e-02
1.620000000000000051e-01,3.930700000000000166e-02,-5.346700000000000064e-02,3.991700000000000109e-02,-5.456500000000000239e-02
1.640000000000000069e-01,4.492199999999999666e-02,-3.833000000000000296e-02,4.882800000000000334e-02,-3.527799999999999686e-02
1.660000000000000087e-01,5.468800000000000050e-02,-5.212399999999999672e-02,5.065900000000000264e-02,-5.310100000000000237e-02
1.680000000000000104e-01,6.958000000000000296e-02,-7.080100000000000282e-02,6.372099999999999986e-02,-7.128900000000000514e-02
1.700000000000000122e-01,9.057600000000000373e-02,-7.348599999999999577e-02,9.020999999999999852e-02,-7.312000000000000444e-02
1.719999999999999862e-01,1.182860000000000023e-01,-6.176800000000000346e-02,1.131589999999999957e-01,-6.164599999999999941e-02
1.739999999999999880e-01,1.480710000000000082e-01,-6.152300000000000130e-02,1.540529999999999955e-01,-6.140099999999999725e-02
1.759999999999999898e-01,1.601559999999999928e-01,-5.358899999999999775e-02,1.644289999999999918e-01,-5.236799999999999788e-02
1.779999999999999916e-01,1.998290000000000066e-01,-2.539100000000000038e-02,2.034910000000000052e-01,-2.356000000000000108e-02
1.799999999999999933e-01,2.160640000000000061e-01,3.064000000000000057e-02,2.210689999999999877e-01,3.125000000000000000e-02
1.819999999999999951e-01,2.185060000000000058e-01,7.104499999999999704e-02,2.116699999999999970e-01,7.641599999999999782e-02
1.839999999999999969e-01,1.975099999999999911e-01,1.254879999999999884e-01,1.973880000000000079e-01,1.240229999999999944e-01
1.859999999999999987e-01,1.705319999999999891e-01,1.619869999999999921e-01,1.718750000000000000e-01,1.593019999999999992e-01
1.880000000000000004e-01,1.503909999999999969e-01,1.826170000000000015e-01,1.459959999999999869e-01,1.826170000000000015e-01
1.900000000000000022e-01,1.270749999999999935e-01,2.010500000000000065e-01,1.203609999999999958e-01,1.998290000000000066e-01
1.920000000000000040e-01,8.496099999999999486e-02,2.259519999999999862e-01,7.958999999999999408e-02,2.248539999999999983e-01
1.940000000000000058e-01,6.640600000000000669e-02,2.243650000000000089e-01,7.141100000000000225e-02,2.264400000000000024e-01
1.960000000000000075e-01,4.675300000000000289e-02,2.305909999999999904e-01,5.102500000000000091e-02,2.316890000000000061e-01
1.980000000000000093e-01,1.733399999999999871e-02,2.386469999999999980e-01,2.246099999999999833e-02,2.395019999999999927e-01
2.000000000000000111e-01,4.517000000000000182e-03,2.449949999999999906e-01,1.343000000000000010e-03,2.453609999999999958e-01
2.020000000000000129e-01,-5.615000000000000199e-03,2.426760000000000028e-01,-5.858999999999999625e-03,2.423099999999999976e-01
2.039999999999999869e-01,-7.568000000000000074e-03,2.414550000000000030e-01,-1.330600000000000012e-02,2.430420000000000080e-01
2.059999999999999887e-01,8.540000000000000499e-04,2.264400000000000024e-01,2.439999999999999949e-04,2.281489999999999907e-01
2.079999999999999905e-01,-3.295999999999999885e-03,6.811499999999999500e-02,-3.174000000000000172e-03,6.726100000000000134e-02
2.099999999999999922e-01,-4.284700000000000314e-02,-1.300050000000000094e-01,-3.894000000000000239e-02,-1.306150000000000089e-01
2.119999999999999940e-01,-1.867699999999999916e-02,-2.192379999999999884e-01,-1.379400000000000071e-02,-2.143549999999999900e-01
2.139999999999999958e-01,1.452600000000000072e-02,-2.326660000000000117e-01,8.179000000000000506e-03,-2.316890000000000061e-01
2.159999999999999976e-01,3.137199999999999711e-02,-2.597659999999999969e-01,3.405799999999999800e-02,-2.595210000000000017e-01
2.179999999999999993e-01,4.931599999999999873e-02,-2.590330000000000132e-01,5.102500000000000091e-02,-2.678220000000000045e-01
2.200000000000000011e-01,5.517600000000000282e-02,-2.656250000000000000e-01,4.577599999999999725e-02,-2.652590000000000225e-01
2.220000000000000029e-01,3.698699999999999904e-02,-2.650150000000000006e-01,3.625500000000000250e-02,-2.676999999999999935e-01
2.240000000000000047e-01,3.247099999999999986e-02,-2.702640000000000042e-01,3.112799999999999942e-02,-2.713619999999999921e-01
2.260000000000000064e-01,2.282700000000000007e-02,-2.767330000000000068e-01,2.697799999999999851e-02,-2.773439999999999794e-01
2.280000000000000082e-01,2.185099999999999890e-02,-2.755130000000000079e-01,2.087400000000000019e-02,-2.746580000000000132e-01
2.300000000000000100e-01,-5.981000000000000205e-03,-2.785639999999999783e-01,-2.441000000000000027e-03,-2.791750000000000065e-01
2.320000000000000118e-01,-1.635700000000000001e-02,-2.806400000000000006e-01,-1.342800000000000070e-02,-2.829590000000000161e-01
2.340000000000000135e-01,-3.173800000000000232e-02,-2.772220000000000240e-01,-3.198199999999999654e-02,-2.785639999999999783e-01
2.359999999999999876e-01,-6.506299999999999584e-02,-2.767330000000000068e-01,-6.310999999999999943e-02,-2.780759999999999899e-01
2.379999999999999893e-01,-1.129150000000000015e-01,-2.615970000000000240e-01,-1.116940000000000016e-01,-2.611080000000000068e-01
2.399999999999999911e-01,-1.281740000000000101e-01,-2.548830000000000262e-01,-1.245119999999999977e-01,-2.576899999999999746e-01
2.419999999999999929e-01,-1.839600000000000124e-01,-2.204589999999999883e-01,-1.802980000000000138e-01,-2.171629999999999949e-01
2.439999999999999947e-01,-2.297359999999999958e-01,-1.561279999999999890e-01,-2.314450000000000118e-01,-1.583249999999999935e-01
2.459999999999999964e-01,-2.553710000000000147e-01,-8.630400000000000571e-02,-2.552490000000000037e-01,-8.715799999999999936e-02
2.479999999999999982e-01,-2.558590000000000031e-01,-7.202100000000000168e-02,-2.543949999999999823e-01,-6.042499999999999954e-02
2.500000000000000000e-01,-2.335210000000000063e-01,2.514600000000000168e-02,-2.332760000000000111e-01,2.233900000000000122e-02
2.520000000000000018e-01,-2.089840000000000031e-01,4.357899999999999968e-02,-2.033689999999999942e-01,4.553200000000000303e-02
2.540000000000000036e-01,-1.864010000000000111e-01,4.333499999999999852e-02,-1.771240000000000037e-01,4.504400000000000071e-02
2.560000000000000053e-01,-1.429439999999999877e-01,5.932599999999999679e-02,-1.468510000000000093e-01,5.993699999999999722e-02
2.580000000000000071e-01,-1.282959999999999934e-01,3.662100000000000077e-02,-6.201199999999999768e-02,3.710900000000000309e-02
2.600000000000000089e-01,-1.123050000000000020e-01,4.162600000000000328e-02,-1.099849999999999994e-01,3.930700000000000166e-02
2.620000000000000107e-01,-9.668000000000000205e-02,2.770999999999999852e-02,-1.003420000000000006e-01,2.807600000000000026e-02
2.640000000000000124e-01,-8.410600000000000021e-02,1.281700000000000027e-02,-8.337400000000000366e-02,1.379400000000000071e-02
2.660000000000000142e-01,-7.690400000000000014e-02,2.062999999999999903e-02,-7.727100000000000635e-02,1.989700000000000149e-02
2.680000000000000160e-01,-6.738299999999999845e-02,2.844199999999999853e-02,-7.324200000000000155e-02,2.880900000000000127e-02
2.700000000000000178e-01,-6.897000000000000353e-02,2.978499999999999898e-02,-7.580599999999999838e-02,2.929700000000000013e-02
2.720000000000000195e-01,-6.469700000000000450e-02,1.672399999999999928e-02,-6.921399999999999775e-02,1.635700000000000001e-02
2.740000000000000213e-01,-5.773899999999999866e-02,9.643999999999999795e-03,-6.176800000000000346e-02,1.123000000000000040e-02
2.760000000000000231e-01,-5.334499999999999659e-02,1.831100000000000089e-02,-5.102500000000000091e-02,1.660199999999999870e-02
2.780000000000000249e-01,-5.297899999999999832e-02,2.575699999999999865e-02,-4.724099999999999827e-02,2.648899999999999866e-02
2.800000000000000266e-01,-4.113800000000000096e-02,1.098999999999999934e-03,-4.846199999999999813e-02,1.219999999999999974e-04
2.819999999999999729e-01,-3.857399999999999718e-02,1.219999999999999974e-04,-4.479999999999999954e-02,7.320000000000000118e-04
2.839999999999999747e-01,-3.759799999999999948e-02,2.612300000000000039e-02,-3.771999999999999659e-02,2.502400000000000110e-02
2.859999999999999765e-01,-3.686500000000000193e-02,1.745599999999999929e-02,-3.125000000000000000e-02,1.660199999999999870e-02
2.879999999999999782e-01,-3.271500000000000102e-02,8.788999999999999937e-03,-3.442400000000000321e-02,8.300999999999999351e-03
2.899999999999999800e-01,-3.332500000000000046e-02,-8.179000000000000506e-03,-3.344699999999999757e-02,-8.545000000000000512e-03
2.919999999999999818e-01,-2.856399999999999911e-02,-2.318999999999999881e-03,-3.540000000000000091e-02,-4.271999999999999756e-03
2.939999999999999836e-01,-2.807600000000000026e-02,-4.879999999999999898e-04,-2.856399999999999911e-02,-1.098999999999999934e-03
2.959999999999999853e-01,-2.795399999999999968e-02,7.320000000000000118e-04,-2.539100000000000038e-02,6.099999999999999737e-04
2.979999999999999871e-01,-3.576700000000000018e-02,-1.879899999999999974e-02,-2.770999999999999852e-02,-1.782200000000000104e-02
