time,sample,out1_s16,out2_s16,out1_u14,out2_u14
42297000,21145,30991,32704,444,15
42299000,21146,29767,32743,750,6
42301000,21147,28243,32451,1131,79
42303000,21148,26434,31832,1583,233
42305000,21149,24359,30892,2102,468
42307000,21150,22038,29640,2682,781
42309000,21151,19494,28089,3318,1169
42311000,21152,16754,26255,4003,1628
42313000,21153,13845,24156,4730,2152
42315000,21154,10796,21813,5492,2738
42317000,21155,7638,19251,6282,3379
42319000,21156,4404,16494,7090,4068
42321000,21157,1124,13571,7910,4799
42323000,21158,-2166,10511,8733,5564
42325000,21159,-5435,7345,9550,6355
42327000,21160,-8649,4105,10354,7165
42329000,21161,-11775,823,11135,7986
42331000,21162,-14783,-2467,11887,8808
42333000,21163,-17642,-5732,12602,9624
42335000,21164,-20322,-8939,13272,10426
42337000,21165,-22798,-12056,13891,11205
42339000,21166,-25044,-15051,14452,11954
42341000,21167,-27037,-17895,14951,12665
42343000,21168,-28758,-20558,15381,13331
42345000,21169,-30188,-23014,15738,13945
42347000,21170,-31314,-25237,16020,14501
42349000,21171,-32124,-27206,16222,14993
42351000,21172,-32610,-28901,16344,15417
42353000,21173,-32767,-30304,16383,15767
42355000,21174,-32593,-31401,16340,16042
42357000,21175,-32091,-32182,16214,16237
42359000,21176,-31265,-32638,16008,16351
42361000,21177,-30124,-32765,15722,16383
42363000,21178,-28679,-32561,15361,16332
42365000,21179,-26944,-32029,14927,16199
42367000,21180,-24938,-31174,14426,15985
42369000,21181,-22680,-30004,13861,15692
42371000,21182,-20194,-28532,13240,15324
42373000,21183,-17504,-26772,12567,14884
42375000,21184,-14637,-24742,11851,14377
42377000,21185,-11623,-22462,11097,13807
42379000,21186,-8491,-19956,10314,13180
42381000,21187,-5274,-17248,9510,12503
42383000,21188,-2003,-14366,8692,11783
42385000,21189,1288,-11340,7869,11026
42387000,21190,4565,-8199,7050,10241
42389000,21191,7797,-4976,6242,9435
42391000,21192,10950,-1702,5454,8617
42393000,21193,13993,1589,4693,7794
42395000,21194,16894,4864,3968,6975
42397000,21195,19625,8090,3285,6169
42399000,21196,22158,11234,2652,5383
42401000,21197,24468,14265,2074,4625
42403000,21198,26530,17152,1559,3903
42405000,21199,28326,19866,1110,3225
42407000,21200,29835,22379,733,2597
42409000,21201,31044,24667,430,2025
42411000,21202,31939,26706,207,1515
42413000,21203,32512,28476,63,1072
42415000,21204,32757,29958,2,702
42417000,21205,32672,31139,23,407
42419000,21206,32257,32005,127,190
42421000,21207,31517,32548,312,54
42423000,21208,30459,32763,577,1
42425000,21209,29094,32648,918,29
42427000,21210,27435,32203,1333,141
42429000,21211,25500,31433,1816,333
42431000,21212,23307,30347,2365,605
42433000,21213,20879,28954,2972,953
42435000,21214,18241,27269,3631,1374
42437000,21215,15419,25309,4337,1864
42439000,21216,12441,23094,5081,2418
42441000,21217,9337,20646,5857,3030
42443000,21218,6140,17990,6656,3694
42445000,21219,2880,15152,7471,4403
42447000,21220,-408,12161,8293,5151
42449000,21221,-3693,9048,9115,5929
42451000,21222,-6940,5843,9926,6731
42453000,21223,-10117,2580,10721,7546
42455000,21224,-13192,-710,11489,8369
42457000,21225,-16134,-3992,12225,9189
42459000,21226,-18914,-7234,12920,10000
42461000,21227,-21502,-10404,13567,10792
42463000,21228,-23874,-13468,14160,11558
42465000,21229,-26005,-16396,14693,12290
42467000,21230,-27873,-19159,15160,12981
42469000,21231,-29461,-21729,15557,13624
42471000,21232,-30751,-24079,15879,14211
42473000,21233,-31731,-26187,16124,14738
42475000,21234,-32391,-28031,16289,15199
42477000,21235,-32724,-29591,16372,15589
42479000,21236,-32727,-30854,16373,15905
42481000,21237,-32400,-31805,16291,16143
42483000,21238,-31746,-32435,16128,16300
42485000,21239,-30772,-32738,15884,16376
42487000,21240,-29488,-32711,15563,16369
42489000,21241,-27906,-32354,15168,16280
42491000,21242,-26043,-31670,14702,16109
42493000,21243,-23917,-30668,14171,15858
42495000,21244,-21550,-29355,13579,15530
42497000,21245,-18965,-27747,12933,15128
42499000,21246,-16189,-25859,12239,14656
42501000,21247,-13250,-23710,11504,14119
42503000,21248,-10177,-21322,10736,13522
42505000,21249,-7001,-18718,9942,12871
42507000,21250,-3755,-15926,9130,12173
42509000,21251,-471,-12973,8309,11435
42511000,21252,2818,-9890,7487,10664
42513000,21253,6078,-6706,6672,9868
42515000,21254,9277,-3455,5872,9055
42517000,21255,12382,-170,5096,8234
42519000,21256,15363,3118,4351,7412
42521000,21257,18189,6374,3644,6598
42523000,21258,20831,9566,2984,5800
42525000,21259,23263,12661,2376,5026
42527000,21260,25460,15629,1826,4284
42529000,21261,27401,18439,1341,3582
42531000,21262,29065,21063,925,2926
42533000,21263,30436,23474,582,2323
42535000,21264,31500,25649,316,1779
42537000,21265,32246,27565,130,1300
42539000,21266,32667,29203,25,891
42541000,21267,32759,30546,2,555
42543000,21268,32520,31582,61,296
42545000,21269,31953,32298,203,117
42547000,21270,31064,32689,425,19
42549000,21271,29861,32751,726,4
42551000,21272,28357,32481,1102,71
42553000,21273,26567,31885,1550,220
42555000,21274,24509,30966,2064,450
42557000,21275,22204,29736,2640,757
42559000,21276,19675,28205,3273,1140
42561000,21277,16948,26390,3954,1594
42563000,21278,14049,24308,4679,2114
42565000,21279,11009,21982,5439,2696
42567000,21280,7858,19433,6227,3333
42569000,21281,4628,16689,7034,4019
42571000,21282,1350,13776,7854,4747
42573000,21283,-1940,10725,8676,5510
42575000,21284,-5212,7565,9494,6300
42577000,21285,-8430,4329,10299,7109
42579000,21286,-11564,1049,11082,7929
42581000,21287,-14581,-2241,11837,8752
42583000,21288,-17451,-5509,12554,9569
42585000,21289,-20144,-8721,13227,10372
42587000,21290,-22635,-11845,13850,11153
42589000,21291,-24897,-14850,14416,11904
42591000,21292,-26909,-17705,14919,12618
42593000,21293,-28648,-20381,15353,13287
42595000,21294,-30099,-22852,15716,13904
42597000,21295,-31246,-25092,16003,14464
42599000,21296,-32078,-27080,16211,14961
42601000,21297,-32587,-28794,16338,15390
42603000,21298,-32767,-30217,16383,15746
42605000,21299,-32616,-31336,16345,16025
42607000,21300,-32136,-32139,16225,16226
42609000,21301,-31332,-32617,16024,16346
42611000,21302,-30212,-32767,15744,16383
42613000,21303,-28788,-32586,15388,16338
42615000,21304,-27073,-32076,14960,16210
42617000,21305,-25084,-31243,14462,16002
42619000,21306,-22843,-30094,13902,15715
42621000,21307,-20372,-28642,13284,15352
42623000,21308,-17695,-26901,12615,14917
42625000,21309,-14839,-24889,11901,14414
42627000,21310,-11834,-22626,11150,13848
42629000,21311,-8709,-20135,10369,13225
42631000,21312,-5497,-17440,9566,12551
42633000,21313,-2229,-14569,8749,11834
42635000,21314,1062,-11552,7926,11079
42637000,21315,4341,-8418,7106,10296
42639000,21316,7577,-5199,6297,9491
42641000,21317,10737,-1928,5507,8673
42643000,21318,13788,1363,4744,7851
42645000,21319,16700,4640,4016,7031
42647000,21320,19444,7870,3330,6224
42649000,21321,21991,11021,2694,5436
42651000,21322,24317,14061,2112,4676
42653000,21323,26397,16959,1592,3952
42655000,21324,28211,19685,1139,3270
42657000,21325,29741,22214,756,2638
42659000,21326,30970,24518,449,2062
42661000,21327,31888,26575,219,1548
42663000,21328,32483,28363,71,1101
42665000,21329,32751,29866,4,725
42667000,21330,32689,31068,19,424
42669000,21331,32296,31956,117,202
42671000,21332,31578,32521,297,61
42673000,21333,30542,32759,556,2
42675000,21334,29197,32666,892,25
42677000,21335,27558,32244,1302,130
42679000,21336,25641,31497,1781,317
42681000,21337,23466,30431,2325,584
42683000,21338,21053,29059,2928,927
42685000,21339,18428,27394,3584,1343
42687000,21340,15618,25452,4287,1828
42689000,21341,12650,23254,5029,2378
42691000,21342,9554,20821,5803,2986
42693000,21343,6362,18178,6601,3647
42695000,21344,3105,15352,7415,4353
42697000,21345,-182,12371,8237,5099
42699000,21346,-3468,9265,9058,5875
42701000,21347,-6719,6066,9871,6675
42703000,21348,-9902,2805,10667,7490
42705000,21349,-12985,-484,11438,8312
42707000,21350,-15937,-3768,12176,9133
42709000,21351,-18729,-7014,12874,9945
42711000,21352,-21331,-10189,13524,10739
42713000,21353,-23718,-13261,14121,11507
42715000,21354,-25866,-16200,14658,12241
42717000,21355,-27754,-18975,15130,12935
42719000,21356,-29361,-21559,15532,13581
42721000,21357,-30672,-23925,15859,14173
42723000,21358,-31674,-26051,16110,14704
42725000,21359,-32356,-27913,16280,15170
42727000,21360,-32712,-29494,16369,15565
42729000,21361,-32738,-30777,16376,15886
42731000,21362,-32433,-31750,16300,16129
42733000,21363,-31802,-32402,16142,16292
42735000,21364,-30849,-32728,15904,16373
42737000,21365,-29586,-32723,15588,16372
42739000,21366,-28024,-32389,15197,16289
42741000,21367,-26180,-31728,14736,16123
42743000,21368,-24071,-30746,14209,15878
42745000,21369,-21719,-29455,13621,15555
42747000,21370,-19149,-27867,12979,15158
42749000,21371,-16385,-25997,12288,14691
42751000,21372,-13456,-23865,11555,14158
42753000,21373,-10392,-21493,10789,13565
42755000,21374,-7222,-18903,9997,12917
42757000,21375,-3980,-16123,9186,12222
42759000,21376,-697,-13181,8366,11487
42761000,21377,2592,-10105,7543,10718
42763000,21378,5856,-6928,6727,9923
42765000,21379,9060,-3680,5926,9111
42767000,21380,12173,-396,5148,8290
42769000,21381,15163,2893,4401,7468
42771000,21382,18000,6152,3691,6653
42773000,21383,20656,9349,3027,5854
42775000,21384,23103,12452,2416,5078
42777000,21385,25317,15430,1862,4334
42779000,21386,27276,18251,1372,3629
42781000,21387,28960,20889,951,2969
42783000,21388,30351,23316,604,2362
42785000,21389,31437,25508,332,1814
42787000,21390,32205,27442,140,1331
42789000,21391,32649,29100,29,916
42791000,21392,32763,30464,1,575
42793000,21393,32547,31521,55,311
42795000,21394,32002,32260,191,126
42797000,21395,31135,32673,408,23
42799000,21396,29953,32757,703,2
42801000,21397,28470,32510,1074,64
42803000,21398,26699,31936,1517,207
42805000,21399,24659,31039,2027,432
42807000,21400,22370,29830,2599,734
42809000,21401,19856,28319,3227,1112
42811000,21402,17141,26523,3906,1561
42813000,21403,14253,24459,4628,2077
42815000,21404,11222,22149,5386,2654
42817000,21405,8077,19615,6172,3288
42819000,21406,4851,16883,6979,3971
42821000,21407,1576,13981,7797,4696
42823000,21408,-1714,10938,8620,5457
42825000,21409,-4988,7785,9438,6245
42827000,21410,-8211,4553,10244,7053
42829000,21411,-11352,1275,11029,7873
42831000,21412,-14378,-2016,11786,8695
42833000,21413,-17259,-5286,12506,9513
42835000,21414,-19966,-8503,13183,10317
42837000,21415,-22471,-11634,13809,11100
42839000,21416,-24750,-14648,14379,11853
42841000,21417,-26779,-17514,14886,12570
42843000,21418,-28538,-20204,15326,13242
42845000,21419,-30009,-22690,15694,13864
42847000,21420,-31178,-24946,15986,14428
42849000,21421,-32032,-26952,16199,14929
42851000,21422,-32562,-28685,16332,15363
42853000,21423,-32765,-30129,16383,15724
42855000,21424,-32637,-31269,16351,16009
42857000,21425,-32180,-32094,16236,16215
42859000,21426,-31398,-32595,16041,16340
42861000,21427,-30299,-32767,15766,16383
42863000,21428,-28895,-32609,15415,16344
42865000,21429,-27199,-32121,14991,16222
42867000,21430,-25229,-31310,14499,16019
42869000,21431,-23005,-30183,13943,15737
42871000,21432,-20548,-28752,13328,15379
42873000,21433,-17884,-27030,12662,14949
42875000,21434,-15040,-25036,11951,14450
42877000,21435,-12044,-22789,11202,13889
42879000,21436,-8927,-20312,10423,13269
42881000,21437,-5719,-17631,9621,12599
42883000,21438,-2454,-14772,8805,11884
42885000,21439,836,-11763,7982,11132
42887000,21440,4117,-8636,7162,10350
42889000,21441,7357,-5422,6352,9547
42891000,21442,10523,-2154,5561,8730
42893000,21443,13582,1137,4796,7907
42895000,21444,16505,4416,4065,7087
42897000,21445,19261,7651,3376,6279
42899000,21446,21823,10808,2736,5489
42901000,21447,24164,13856,2150,4727
42903000,21448,26262,16765,1626,4000
42905000,21449,28095,19504,1168,3315
42907000,21450,29645,22047,780,2680
42909000,21451,30896,24367,467,2100
42911000,21452,31835,26442,233,1581
42913000,21453,32453,28249,78,1129
42915000,21454,32743,29772,6,748
42917000,21455,32703,30995,16,443
42919000,21456,32334,31905,108,215
42921000,21457,31638,32493,282,68
42923000,21458,30623,32753,536,3
42925000,21459,29299,32683,867,21
42927000,21460,27680,32284,1271,120
42929000,21461,25781,31558,1746,302
42931000,21462,23623,30514,2286,563
42933000,21463,21226,29163,2885,901
42935000,21464,18615,27517,3538,1312
42937000,21465,15816,25594,4237,1793
42939000,21466,12858,23413,4977,2338
42941000,21467,9770,20995,5749,2943
42943000,21468,6583,18366,6546,3600
42945000,21469,3331,15551,7359,4304
42947000,21470,44,12580,8180,5046
42949000,21471,-3243,9482,9002,5821
42951000,21472,-6497,6288,9816,6619
42953000,21473,-9686,3030,10613,7434
42955000,21474,-12777,-258,11386,8256
42957000,21475,-15739,-3543,12126,9077
42959000,21476,-18543,-6793,12827,9890
42961000,21477,-21159,-9974,13481,10685
42963000,21478,-23562,-13054,14082,11455
42965000,21479,-25727,-16003,14623,12192
42967000,21480,-27633,-18790,15100,12889
42969000,21481,-29260,-21388,15506,13538
42971000,21482,-30592,-23770,15839,14134
42973000,21483,-31615,-25913,16095,14670
42975000,21484,-32319,-27794,16271,15140
42977000,21485,-32698,-29394,16366,15540
42979000,21486,-32746,-30698,16378,15866
42981000,21487,-32465,-31693,16308,16115
42983000,21488,-31855,-32368,16155,16283
42985000,21489,-30925,-32716,15923,16370
42987000,21490,-29683,-32734,15612,16375
42989000,21491,-28141,-32422,15227,16297
42991000,21492,-26315,-31783,14770,16137
42993000,21493,-24224,-30824,14247,15897
42995000,21494,-21888,-29554,13663,15580
42997000,21495,-19332,-27985,13024,15188
42999000,21496,-16581,-26134,12337,14725
43001000,21497,-13662,-24020,11607,14196
43003000,21498,-10606,-21663,10843,13607
43005000,21499,-7443,-19088,10052,12963
43007000,21500,-4204,-16320,9242,12271
43009000,21501,-923,-13388,8422,11538
43011000,21502,2367,-10320,7600,10771
43013000,21503,5633,-7149,6783,9979
43015000,21504,8842,-3905,5981,9168
43017000,21505,11962,-622,5201,8347
43019000,21506,14962,2667,4451,7525
43021000,21507,17811,5930,3739,6709
43023000,21508,20480,9132,3071,5908
43025000,21509,22942,12243,2456,5131
43027000,21510,25173,15230,1898,4384
43029000,21511,27150,18063,1404,3676
43031000,21512,28853,20714,978,3013
43033000,21513,30266,23156,625,2402
43035000,21514,31372,25365,348,1850
43037000,21515,32163,27318,151,1362
43039000,21516,32629,28995,34,943
43041000,21517,32766,30380,0,596
43043000,21518,32572,31458,48,327
43045000,21519,32050,32219,179,137
43047000,21520,31205,32655,390,28
43049000,21521,30044,32762,680,1
43051000,21522,28581,32538,1046,57
43053000,21523,26830,31986,1484,195
43055000,21524,24807,31111,1990,414
43057000,21525,22535,29923,2558,711
43059000,21526,20035,28432,3183,1083
43061000,21527,17333,26655,3858,1528
43063000,21528,14457,24609,4577,2039
43065000,21529,11434,22315,5333,2613
43067000,21530,8296,19796,6117,3242
43069000,21531,5075,17077,6923,3922
43071000,21532,1802,14186,7741,4645
43073000,21533,-1489,11151,8564,5404
43075000,21534,-4764,8004,9382,6190
43077000,21535,-7992,4777,10189,6997
43079000,21536,-11139,1501,10976,7816
43081000,21537,-14174,-1790,11735,8639
43083000,21538,-17066,-5063,12458,9457
43085000,21539,-19786,-8284,13138,10262
43087000,21540,-22306,-11423,13768,11047
43089000,21541,-24601,-14445,14342,11803
43091000,21542,-26648,-17323,14853,12522
43093000,21543,-28426,-20025,15298,13198
43095000,21544,-29918,-22526,15671,13823
43097000,21545,-31107,-24799,15968,14391
43099000,21546,-31983,-26822,16187,14897
43101000,21547,-32536,-28575,16325,15335
43103000,21548,-32762,-30039,16382,15701
43105000,21549,-32656,-31201,16355,15992
43107000,21550,-32221,-32047,16247,16203
43109000,21551,-31462,-32571,16057,16334
43111000,21552,-30385,-32766,15788,16383
43113000,21553,-29001,-32630,15442,16349
43115000,21554,-27325,-32165,15023,16233
43117000,21555,-25373,-31376,14535,16035
43119000,21556,-23165,-30270,13983,15759
43121000,21557,-20724,-28859,13372,15406
43123000,21558,-18074,-27157,12710,14981
43125000,21559,-15241,-25181,12002,14487
43127000,21560,-12254,-22951,11255,13929
43129000,21561,-9144,-20489,10477,13314
43131000,21562,-5942,-17821,9677,12647
43133000,21563,-2680,-14973,8861,11935
43135000,21564,609,-11974,8039,11185
43137000,21565,3893,-8854,7218,10405
43139000,21566,7136,-5645,6407,9603
43141000,21567,10308,-2379,5614,8786
43143000,21568,13376,911,4847,7964
43145000,21569,16309,4192,4114,7143
43147000,21570,19078,7430,3422,6334
43149000,21571,21654,10594,2778,5543
43151000,21572,24011,13651,2189,4779
43153000,21573,26127,16570,1660,4049
43155000,21574,27978,19322,1197,3361
43157000,21575,29548,21879,804,2722
43159000,21576,30820,24215,486,2138
43161000,21577,31780,26307,246,1615
43163000,21578,32421,28134,86,1158
43165000,21579,32734,29677,8,772
43167000,21580,32717,30921,12,461
43169000,21581,32370,31853,99,228
43171000,21582,31696,32463,267,76
43173000,21583,30703,32746,516,5
43175000,21584,29400,32699,841,17
43177000,21585,27800,32321,1241,111
43179000,21586,25920,31618,1711,287
43181000,21587,23779,30596,2247,542
43183000,21588,21398,29265,2842,875
43185000,21589,18801,27640,3491,1281
43187000,21590,16014,25735,4188,1758
43189000,21591,13066,23571,4925,2299
43191000,21592,9986,21168,5695,2899
43193000,21593,6805,18553,6490,3553
43195000,21594,3555,15750,7303,4254
43197000,21595,270,12789,8124,4994
43199000,21596,-3018,9698,8946,5767
43201000,21597,-6275,6510,9760,6564
43203000,21598,-9470,3255,10559,7378
43205000,21599,-12568,-31,11333,8199
43207000,21600,-15540,-3318,12076,9021
43209000,21601,-18356,-6571,12780,9834
43211000,21602,-20986,-9758,13438,10631
43213000,21603,-23404,-12846,14042,11403
43215000,21604,-25586,-15805,14588,12143
43217000,21605,-27511,-18605,15069,12843
43219000,21606,-29157,-21216,15481,13495
43221000,21607,-30510,-23614,15819,14095
43223000,21608,-31555,-25774,16080,14635
43225000,21609,-32281,-27673,16262,15110
43227000,21610,-32682,-29294,16362,15515
43229000,21611,-32754,-30619,16380,15846
43231000,21612,-32495,-31635,16315,16100
43233000,21613,-31908,-32332,16168,16274
43235000,21614,-30999,-32703,15941,16367
43237000,21615,-29778,-32744,15636,16377
43239000,21616,-28256,-32454,15255,16305
43241000,21617,-26449,-31838,14804,16151
43243000,21618,-24376,-30900,14285,15916
