TIME ms, IN1, OUT1
6.787, 44.555664, -1.41511
6.738, 44.86084, -1.828787
6.689, 45.837402, -2.166415
6.641, 47.668457, -2.407759
6.592, 49.987793, -2.538353
6.543, 53.161621, -2.55037
6.494, 56.57959, -2.443088
6.445, 55.114746, -2.222939
6.396, 58.166504, -1.903118
6.348, 61.401367, -1.502793
6.299, 62.62207, -1.04596
6.25, 63.598633, -0.56
6.201, 58.71582, -0.07404
6.152, 56.762695, 0.382793
6.104, 56.45752, 0.783118
6.055, 56.640625, 1.102939
6.006, 55.603027, 1.323088
5.957, 53.344727, 1.430369
5.908, 48.461914, 1.418353
5.859, 50.78125, 1.287759
5.811, 49.560547, 1.046415
5.762, 48.095703, 0.708787
5.713, 42.419434, 0.29511
5.664, 45.349121, -0.169819
5.615, 44.921875, -0.658135
5.566, 44.555664, -1.140569
5.518, 44.677734, -1.588205
5.469, 45.10498, -1.974214
5.42, 46.508789, -2.275457
5.371, 48.400879, -2.473881
5.322, 51.269531, -2.557591
5.273, 54.626465, -2.52157
5.225, 56.82373, -2.367979
5.176, 54.321289, -2.106021
5.127, 60.241699, -1.751399
5.078, 61.828613, -1.325367
5.029, 63.171387, -0.853461
4.98, 57.861328, -0.363966
4.932, 59.204102, 0.11378
4.883, 57.128906, 0.55114
4.834, 56.396484, 0.921902
4.785, 56.57959, 1.203843
4.736, 55.358887, 1.380062
4.688, 53.222656, 1.44
4.639, 46.569824, 1.380062
4.59, 50.598145, 1.203843
4.541, 49.01123, 0.921902
4.492, 47.424316, 0.55114
4.443, 42.96875, 0.11378
4.395, 45.288086, -0.363966
4.346, 44.86084, -0.853461
4.297, 44.555664, -1.325367
4.248, 44.73877, -1.751399
4.199, 45.593262, -2.106021
4.15, 47.180176, -2.367979
4.102, 49.499512, -2.52157
4.053, 52.490234, -2.557591
4.004, 55.541992, -2.473881
3.955, 57.556152, -2.275457
3.906, 55.664062, -1.974214
3.857, 61.279297, -1.588205
3.809, 62.561035, -1.140569
3.76, 63.232422, -0.658135
3.711, 59.387207, -0.169819
3.662, 58.288574, 0.29511
3.613, 57.189941, 0.708787
3.564, 56.57959, 1.046415
3.516, 56.762695, 1.287759
3.467, 54.504395, 1.418353
3.418, 48.828125, 1.430369
3.369, 50.170898, 1.323088
3.32, 50.048828, 1.102939
3.271, 48.461914, 0.783118
3.223, 44.006348, 0.382793
3.174, 45.227051, -0.07404
3.125, 44.98291, -0.56
3.076, 44.616699, -1.04596
3.027, 44.555664, -1.502793
2.979, 45.043945, -1.903118
2.93, 46.081543, -2.222939
2.881, 47.912598, -2.443088
2.832, 50.598145, -2.55037
2.783, 53.894043, -2.538353
2.734, 56.57959, -2.407759
2.686, 53.161621, -2.166415
2.637, 59.448242, -1.828787
2.588, 61.706543, -1.41511
2.539, 62.805176, -0.950181
2.49, 61.889648, -0.461865
2.441, 59.265137, 0.020569
2.393, 57.800293, 0.468205
2.344, 57.250977, 0.854214
2.295, 57.739258, 1.155457
2.246, 55.908203, 1.353881
2.197, 53.955078, 1.437591
2.148, 47.973633, 1.401571
2.1, 50.842285, 1.247979
2.051, 49.438477, 0.986021
2.002, 47.912598, 0.631399
1.953, 42.358398, 0.205367
1.904, 45.288086, -0.266539
1.855, 44.86084, -0.756034
1.807, 44.616699, -1.23378
1.758, 44.677734, -1.67114
1.709, 45.288086, -2.041902
1.66, 46.813965, -2.323843
1.611, 49.01123, -2.500062
1.563, 51.879883, -2.56
1.514, 54.6875, -2.500062
1.465, 57.128906, -2.323843
1.416, 55.236816, -2.041902
1.367, 60.668945, -1.67114
1.318, 62.37793, -1.23378
1.27, 63.171387, -0.756034
1.221, 58.654785, -0.266539
1.172, 58.47168, 0.205367
1.123, 56.945801, 0.631399
1.074, 57.495117, 0.986021
1.025, 57.250977, 1.247979
0.977, 55.175781, 1.401571
0.928, 52.368164, 1.437591
0.879, 47.851562, 1.353881
0.83, 50.292969, 1.155457
0.781, 48.76709, 0.854214
0.732, 43.884277, 0.468205
0.684, 44.677734, 0.020569
0.635, 45.166016, -0.461865
0.586, 44.677734, -0.950181
0.537, 44.616699, -1.41511
0.488, 44.86084, -1.828787
0.439, 45.837402, -2.166415
0.391, 47.546387, -2.407759
0.342, 50.048828, -2.538353
0.293, 52.612305, -2.55037
0.244, 56.274414, -2.443088
0.195, 54.931641, -2.222939
0.146, 58.288574, -1.903118
0.098, 61.401367, -1.502793
0.049, 62.683105, -1.04596
0, 63.598633, -0.56
-0.049, 59.387207, -0.07404
-0.098, 57.189941, 0.382793
-0.146, 56.70166, 0.783118
-0.195, 56.152344, 1.102939
-0.244, 56.091309, 1.323088
-0.293, 53.649902, 1.430369
-0.342, 49.316406, 1.418353
-0.391, 50.90332, 1.287759
-0.439, 49.743652, 1.046415
-0.488, 48.156738, 0.708787
-0.537, 41.992188, 0.29511
-0.586, 45.532227, -0.169819
-0.635, 44.921875, -0.658135
-0.684, 44.616699, -1.140569
-0.732, 44.677734, -1.588205
-0.781, 45.227051, -1.974214
-0.83, 46.386719, -2.275457
-0.879, 48.461914, -2.473881
-0.928, 51.330566, -2.557591
-0.977, 54.138184, -2.52157
-1.025, 56.82373, -2.367979
-1.074, 54.6875, -2.106021
-1.123, 60.36377, -1.751399
-1.172, 62.011719, -1.325367
-1.221, 63.110352, -0.853461
-1.27, 58.349609, -0.363966
-1.318, 58.47168, 0.11378
-1.367, 57.128906, 0.55114
-1.416, 56.45752, 0.921902
-1.465, 57.067871, 1.203843
-1.514, 55.236816, 1.380062
-1.563, 53.710938, 1.44
-1.611, 48.095703, 1.380062
-1.66, 50.720215, 1.203843
-1.709, 49.133301, 0.921902
-1.758, 47.363281, 0.55114
-1.807, 43.151855, 0.11378
-1.855, 45.288086, -0.363966
-1.904, 44.677734, -0.853461
-1.953, 44.677734, -1.325367
-2.002, 44.73877, -1.751399
-2.051, 45.654297, -2.106021
-2.1, 47.119141, -2.367979
-2.148, 49.438477, -2.52157
-2.197, 52.001953, -2.557591
-2.246, 55.480957, -2.473881
-2.295, 57.434082, -2.275457
-2.344, 55.786133, -1.974214
-2.393, 61.035156, -1.588205
-2.441, 62.561035, -1.140569
-2.49, 63.537598, -0.658135
-2.539, 58.959961, -0.169819
-2.588, 58.410645, 0.29511
-2.637, 56.213379, 0.708787
-2.686, 57.250977, 1.046415
-2.734, 56.70166, 1.287759
-2.783, 54.199219, 1.418353
-2.832, 49.072266, 1.430369
-2.881, 50.170898, 1.323088
-2.93, 50.048828, 1.102939
-2.979, 48.461914, 0.783118
-3.027, 42.419434, 0.382793
-3.076, 45.227051, -0.07404
-3.125, 45.10498, -0.56
-3.174, 44.677734, -1.04596
-3.223, 44.616699, -1.502793
-3.271, 45.10498, -1.903118
-3.32, 46.081543, -2.222939
-3.369, 47.912598, -2.443088
-3.418, 50.109863, -2.55037
-3.467, 53.283691, -2.538353
-3.516, 56.518555, -2.407759
-3.564, 53.710938, -2.166415
-3.613, 59.570312, -1.828787
-3.662, 61.706543, -1.41511
-3.711, 62.866211, -0.950181
-3.76, 59.326172, -0.461865
-3.809, 57.495117, 0.020569
-3.857, 56.57959, 0.468205
-3.906, 55.603027, 0.854214
-3.955, 55.908203, 1.155457
-4.004, 55.480957, 1.353881
-4.053, 53.894043, 1.437591
-4.102, 48.217773, 1.401571
-4.15, 50.90332, 1.247979
-4.199, 49.438477, 0.986021
-4.248, 47.790527, 0.631399
-4.297, 39.550781, 0.205367
